NPC组ID	气势	人物1ID	人物1等级	人物2ID	人物2等级	人物3ID	人物3等级	人物4ID	人物4等级	人物5ID	人物5等级	人物6ID	人物6等级	人物7ID	人物7等级	人物8ID	人物8等级
101511	0	15111	558	15112	513	15113	462	15114	462	15115	412	15116	412	15117	361	15118	361
101512	0	15121	559	15122	514	15123	463	15124	463	15125	414	15126	414	15127	363	15128	363
101513	0	15131	561	15132	516	15133	465	15134	465	15135	414	15136	414	15137	364	15138	364
101514	0	15141	568	15142	522	15143	471	15144	471	15145	420	15146	420	15147	369	15148	369
101515	0	15151	573	15152	526	15153	475	15154	475	15155	423	15156	423	15157	372	15158	372
101516	0	15161	570	15162	523	15163	472	15164	472	15165	421	15166	421	15167	370	15168	370
101601	0	16011	571	16012	525	16013	474	16014	474	16015	421	16016	421	16017	370	16018	370
101602	0	16021	573	16022	526	16023	475	16024	475	16025	423	16026	423	16027	372	16028	372
101603	0	16031	576	16032	529	16033	477	16034	477	16035	426	16036	426	16037	373	16038	373
101604	0	16041	577	16042	531	16043	478	16044	478	16045	426	16046	426	16047	375	16048	375
101605	0	16051	579	16052	532	16053	480	16054	480	16055	427	16056	427	16057	375	16058	375
101606	0	16061	580	16062	534	16063	481	16064	481	16065	429	16066	429	16067	376	16068	376
101607	0	16071	582	16072	534	16073	483	16074	483	16075	430	16076	430	16077	378	16078	378
101608	0	16081	583	16082	535	16083	483	16084	483	16085	430	16086	430	16087	378	16088	378
101609	0	16091	585	16092	537	16093	484	16094	484	16095	432	16096	432	16097	379	16098	379
101610	0	16101	586	16102	538	16103	486	16104	486	16105	433	16106	433	16107	381	16108	381
101611	0	16111	588	16112	540	16113	487	16114	487	16115	435	16116	435	16117	381	16118	381
101612	0	16121	589	16122	541	16123	489	16124	489	16125	435	16126	435	16127	382	16128	382
101613	0	16131	591	16132	543	16133	490	16134	490	16135	436	16136	436	16137	384	16138	384
101614	0	16141	592	16142	544	16143	490	16144	490	16145	438	16146	438	16147	384	16148	384
101615	0	16151	594	16152	546	16153	492	16154	492	16155	439	16156	439	16157	385	16158	385
101616	0	16161	595	16162	547	16163	493	16164	493	16165	439	16166	439	16167	387	16168	387
101701	0	17011	597	17012	549	17013	495	17014	495	17015	441	17016	441	17017	387	17018	387
101702	0	17021	600	17022	552	17023	498	17024	498	17025	444	17026	444	17027	390	17028	390
101703	0	17031	601	17032	552	17033	498	17034	498	17035	444	17036	444	17037	390	17038	390
101704	0	17041	603	17042	553	17043	499	17044	499	17045	445	17046	445	17047	391	17048	391
101705	0	17051	604	17052	555	17053	501	17054	501	17055	447	17056	447	17057	391	17058	391
101706	0	17061	606	17062	556	17063	502	17064	502	17065	447	17066	447	17067	393	17068	393
101707	0	17071	607	17072	558	17073	504	17074	504	17075	448	17076	448	17077	394	17078	394
101708	0	17081	609	17082	559	17083	504	17084	504	17085	450	17086	450	17087	394	17088	394
101709	0	17091	610	17092	561	17093	505	17094	505	17095	451	17096	451	17097	396	17098	396
101710	0	17101	612	17102	562	17103	507	17104	507	17105	451	17106	451	17107	397	17108	397
101711	0	17111	613	17112	564	17113	508	17114	508	17115	453	17116	453	17117	397	17118	397
101712	0	17121	628	17122	577	17123	520	17124	520	17125	465	17126	465	17127	408	17128	408
101713	0	17131	643	17132	591	17133	534	17134	534	17135	475	17136	475	17137	417	17138	417
101714	0	17141	658	17142	604	17143	546	17144	546	17145	486	17146	486	17147	427	17148	427
101715	0	17151	673	17152	619	17153	558	17154	558	17155	498	17156	498	17157	436	17158	436
101716	0	17161	688	17162	633	17163	570	17164	570	17165	508	17166	508	17167	447	17168	447
101801	0	18011	670	18012	616	18013	555	18014	555	18015	495	18016	495	18017	435	18018	435
101802	0	18021	684	18022	628	18023	567	18024	567	18025	505	18026	505	18027	443	18028	443
101803	0	18031	698	18032	642	18033	579	18034	579	18035	516	18036	516	18037	453	18038	453
101804	0	18041	712	18042	655	18043	590	18044	590	18045	526	18046	526	18047	462	18048	462
101805	0	18051	726	18052	667	18053	602	18054	602	18055	537	18056	537	18057	471	18058	471
101806	0	18061	740	18062	680	18063	614	18064	614	18065	547	18066	547	18067	480	18068	480
101807	0	18071	754	18072	693	18073	625	18074	625	18075	557	18076	557	18077	490	18078	490
101808	0	18081	768	18082	707	18083	637	18084	637	18085	568	18086	568	18087	498	18088	498
101809	0	18091	782	18092	719	18093	648	18094	648	18095	578	18096	578	18097	508	18098	508
101810	0	18101	796	18102	732	18103	660	18104	660	18105	589	18106	589	18107	516	18108	516
101811	0	18111	810	18112	744	18113	672	18114	672	18115	599	18116	599	18117	526	18118	526
101812	0	18121	824	18122	757	18123	683	18124	683	18125	609	18126	609	18127	534	18128	534
101813	0	18131	838	18132	771	18133	695	18134	695	18135	620	18136	620	18137	544	18138	544
101814	0	18141	852	18142	784	18143	707	18144	707	18145	630	18146	630	18147	553	18148	553
101815	0	18151	866	18152	796	18153	718	18154	718	18155	641	18156	641	18157	562	18158	562
101816	0	18161	894	18162	821	18163	742	18164	742	18165	660	18166	660	18167	581	18168	581
101901	0	19011	908	19012	835	19013	753	19014	753	19015	672	19016	672	19017	589	19018	589
101902	0	19021	922	19022	848	19023	764	19024	764	19025	681	19026	681	19027	599	19028	599
101903	0	19031	936	19032	861	19033	777	19034	777	19035	693	19036	693	19037	607	19038	607
101904	0	19041	950	19042	873	19043	788	19044	788	19045	702	19046	702	19047	617	19048	617
101905	0	19051	964	19052	886	19053	799	19054	799	19055	712	19056	712	19057	625	19058	625
101906	0	19061	978	19062	900	19063	812	19064	812	19065	723	19066	723	19067	635	19068	635
101907	0	19071	992	19072	912	19073	823	19074	823	19075	733	19076	733	19077	644	19078	644
101908	0	19081	1006	19082	925	19083	834	19084	834	19085	744	19086	744	19087	653	19088	653
101909	0	19091	1020	19092	938	19093	847	19094	847	19095	754	19096	754	19097	662	19098	662
101910	0	19101	1034	19102	950	19103	858	19104	858	19105	764	19106	764	19107	672	19108	672
101911	0	19111	1055	19112	970	19113	875	19114	875	19115	779	19116	779	19117	686	19118	686
101912	0	19121	1076	19122	989	19123	893	19124	893	19125	796	19126	796	19127	698	19128	698
101913	0	19131	1097	19132	1009	19133	910	19134	910	19135	812	19136	812	19137	712	19138	712
101914	0	19141	1118	19142	1029	19143	928	19144	928	19145	827	19146	827	19147	726	19148	726
101915	0	19151	1160	19152	1066	19153	963	19154	963	19155	858	19156	858	19157	753	19158	753
101916	0	19161	1181	19162	1086	19163	980	19164	980	19165	873	19166	873	19167	767	19168	767
102001	0	20011	1202	20012	1106	20013	996	20014	996	20015	889	20016	889	20017	781	20018	781
102002	0	20021	1223	20022	1125	20023	1015	20024	1015	20025	904	20026	904	20027	795	20028	795
102003	0	20031	1244	20032	1143	20033	1031	20034	1031	20035	919	20036	919	20037	807	20038	807
102004	0	20041	1265	20042	1163	20043	1050	20044	1050	20045	935	20046	935	20047	821	20048	821
102005	0	20051	1286	20052	1183	20053	1066	20054	1066	20055	952	20056	952	20057	835	20058	835
102006	0	20061	1307	20062	1202	20063	1085	20064	1085	20065	967	20066	967	20067	849	20068	849
102007	0	20071	1328	20072	1222	20073	1101	20074	1101	20075	982	20076	982	20077	862	20078	862
102008	0	20081	1349	20082	1240	20083	1120	20084	1120	20085	998	20086	998	20087	876	20088	876
102009	0	20091	1370	20092	1260	20093	1136	20094	1136	20095	1013	20096	1013	20097	890	20098	890
102010	0	20101	1398	20102	1286	20103	1160	20104	1160	20105	1034	20106	1034	20107	908	20108	908
102011	0	20111	1426	20112	1311	20113	1183	20114	1183	20115	1055	20116	1055	20117	926	20118	926
102012	0	20121	1454	20122	1337	20123	1206	20124	1206	20125	1075	20126	1075	20127	945	20128	945
102013	0	20131	1482	20132	1363	20133	1229	20134	1229	20135	1096	20136	1096	20137	963	20138	963
102014	0	20141	1538	20142	1415	20143	1276	20144	1276	20145	1138	20146	1138	20147	999	20148	999
102015	0	20151	1566	20152	1440	20153	1299	20154	1299	20155	1159	20156	1159	20157	1017	20158	1017
102016	0	20161	1594	20162	1465	20163	1323	20164	1323	20165	1178	20166	1178	20167	1036	20168	1036
102101	0	21011	1622	21012	1492	21013	1345	21014	1345	21015	1199	21016	1199	21017	1054	21018	1054
102102	0	21021	1650	21022	1517	21023	1369	21024	1369	21025	1220	21026	1220	21027	1072	21028	1072
102103	0	21031	1678	21032	1544	21033	1393	21034	1393	21035	1241	21036	1241	21037	1090	21038	1090
102104	0	21041	1706	21042	1569	21043	1415	21044	1415	21045	1262	21046	1262	21047	1108	21048	1108
102105	0	21051	1734	21052	1594	21053	1439	21054	1439	21055	1282	21056	1282	21057	1127	21058	1127
102106	0	21061	1762	21062	1621	21063	1461	21064	1461	21065	1303	21066	1303	21067	1145	21068	1145
102107	0	21071	1790	21072	1646	21073	1485	21074	1485	21075	1324	21076	1324	21077	1163	21078	1163
102108	0	21081	1818	21082	1673	21083	1509	21084	1509	21085	1345	21086	1345	21087	1181	21088	1181
102109	0	21091	1846	21092	1698	21093	1531	21094	1531	21095	1366	21096	1366	21097	1199	21098	1199
102110	0	21101	1874	21102	1723	21103	1555	21104	1555	21105	1386	21106	1386	21107	1218	21108	1218
102111	0	21111	1902	21112	1750	21113	1577	21114	1577	21115	1407	21116	1407	21117	1236	21118	1236
102112	0	21121	1930	21122	1775	21123	1601	21124	1601	21125	1428	21126	1428	21127	1254	21128	1254
102113	0	21131	1986	21132	1827	21133	1647	21134	1647	21135	1470	21136	1470	21137	1290	21138	1290
102114	0	21141	2014	21142	1852	21143	1671	21144	1671	21145	1489	21146	1489	21147	1309	21148	1309
102115	0	21151	2042	21152	1878	21153	1694	21154	1694	21155	1510	21156	1510	21157	1327	21158	1327
102116	0	21161	2070	21162	1904	21163	1717	21164	1717	21165	1531	21166	1531	21167	1345	21168	1345
102201	0	22011	2098	22012	1930	22013	1741	22014	1741	22015	1552	22016	1552	22017	1363	22018	1363
102202	0	22021	2154	22022	1981	22023	1787	22024	1787	22025	1593	22026	1593	22027	1400	22028	1400
102203	0	22031	2210	22032	2032	22033	1834	22034	1834	22035	1635	22036	1635	22037	1436	22038	1436
102204	0	22041	2266	22042	2084	22043	1880	22044	1880	22045	1677	22046	1677	22047	1472	22048	1472
102205	0	22051	2322	22052	2136	22053	1926	22054	1926	22055	1717	22056	1717	22057	1509	22058	1509
102206	0	22061	2378	22062	2188	22063	1974	22064	1974	22065	1759	22066	1759	22067	1545	22068	1545
102207	0	22071	2434	22072	2238	22073	2020	22074	2020	22075	1800	22076	1800	22077	1582	22078	1582
102208	0	22081	2490	22082	2290	22083	2066	22084	2066	22085	1842	22086	1842	22087	1618	22088	1618
102209	0	22091	2546	22092	2342	22093	2112	22094	2112	22095	1884	22096	1884	22097	1654	22098	1654
102210	0	22101	2602	22102	2394	22103	2158	22104	2158	22105	1925	22106	1925	22107	1691	22108	1691
102211	0	22111	2658	22112	2445	22113	2206	22114	2206	22115	1967	22116	1967	22117	1727	22118	1727
102212	0	22121	2714	22122	2496	22123	2252	22124	2252	22125	2007	22126	2007	22127	1764	22128	1764
102213	0	22131	2770	22132	2548	22133	2298	22134	2298	22135	2049	22136	2049	22137	1800	22138	1800
102214	0	22141	2938	22142	2703	22143	2438	22144	2438	22145	2174	22146	2174	22147	1909	22148	1909
102215	0	22151	3078	22152	2832	22153	2555	22154	2555	22155	2277	22156	2277	22157	2000	22158	2000
102216	0	22161	3218	22162	2961	22163	2671	22164	2671	22165	2381	22166	2381	22167	2091	22168	2091
102301	0	23011	2340	23012	2184	23013	2008	23014	2008	23015	1833	23016	1833	23017	1657	23018	1657
102302	0	23021	2392	23022	2230	23023	2051	23024	2051	23025	1870	23026	1870	23027	1691	23028	1691
102303	0	23031	2444	23032	2278	23033	2094	23034	2094	23035	1909	23036	1909	23037	1725	23038	1725
102304	0	23041	2496	23042	2327	23043	2137	23044	2137	23045	1947	23046	1947	23047	1758	23048	1758
102305	0	23051	2548	23052	2375	23053	2180	23054	2180	23055	1986	23056	1986	23057	1792	23058	1792
102306	0	23061	2600	23062	2423	23063	2224	23064	2224	23065	2025	23066	2025	23067	1826	23068	1826
102307	0	23071	2652	23072	2470	23073	2267	23074	2267	23075	2063	23076	2063	23077	1860	23078	1860
102308	0	23081	2704	23082	2518	23083	2310	23084	2310	23085	2102	23086	2102	23087	1894	23088	1894
102309	0	23091	2756	23092	2566	23093	2353	23094	2353	23095	2139	23096	2139	23097	1927	23098	1927
102310	0	23101	2808	23102	2614	23103	2395	23104	2395	23105	2178	23106	2178	23107	1961	23108	1961
102311	0	23111	2860	23112	2662	23113	2440	23114	2440	23115	2217	23116	2217	23117	1995	23118	1995
102312	0	23121	2912	23122	2709	23123	2483	23124	2483	23125	2255	23126	2255	23127	2029	23128	2029
102313	0	23131	2964	23132	2757	23133	2525	23134	2525	23135	2294	23136	2294	23137	2063	23138	2063
102314	0	23141	3120	23142	2901	23143	2655	23144	2655	23145	2410	23146	2410	23147	2164	23148	2164
102315	0	23151	3250	23152	3021	23153	2763	23154	2763	23155	2506	23156	2506	23157	2249	23158	2249
102316	0	23161	3380	23162	3140	23163	2871	23164	2871	23165	2602	23166	2602	23167	2333	23168	2333
102401	0	24011	2782	24012	2626	24013	2450	24014	2450	24015	2275	24016	2275	24017	2099	24018	2099
102402	0	24021	2834	24022	2672	24023	2493	24024	2493	24025	2312	24026	2312	24027	2133	24028	2133
102403	0	24031	2886	24032	2720	24033	2536	24034	2536	24035	2351	24036	2351	24037	2167	24038	2167
102404	0	24041	2938	24042	2769	24043	2579	24044	2579	24045	2389	24046	2389	24047	2200	24048	2200
102405	0	24051	2990	24052	2817	24053	2622	24054	2622	24055	2428	24056	2428	24057	2234	24058	2234
102406	0	24061	3042	24062	2865	24063	2666	24064	2666	24065	2467	24066	2467	24067	2268	24068	2268
102407	0	24071	3094	24072	2912	24073	2709	24074	2709	24075	2505	24076	2505	24077	2302	24078	2302
102408	0	24081	3146	24082	2960	24083	2752	24084	2752	24085	2544	24086	2544	24087	2336	24088	2336
102409	0	24091	3198	24092	3008	24093	2795	24094	2795	24095	2581	24096	2581	24097	2369	24098	2369
102410	0	24101	3250	24102	3056	24103	2837	24104	2837	24105	2620	24106	2620	24107	2403	24108	2403
102411	0	24111	3302	24112	3104	24113	2882	24114	2882	24115	2659	24116	2659	24117	2437	24118	2437
102412	0	24121	3354	24122	3151	24123	2925	24124	2925	24125	2697	24126	2697	24127	2471	24128	2471
102413	0	24131	3406	24132	3199	24133	2967	24134	2967	24135	2736	24136	2736	24137	2505	24138	2505
102414	0	24141	3562	24142	3343	24143	3097	24144	3097	24145	2852	24146	2852	24147	2606	24148	2606
102415	0	24151	3692	24152	3463	24153	3205	24154	3205	24155	2948	24156	2948	24157	2691	24158	2691
102416	0	24161	3822	24162	3582	24163	3313	24164	3313	24165	3044	24166	3044	24167	2775	24168	2775
102501	0	25011	3302	25012	3146	25013	2970	25014	2970	25015	2795	25016	2795	25017	2619	25018	2619
102502	0	25021	3354	25022	3192	25023	3013	25024	3013	25025	2832	25026	2832	25027	2653	25028	2653
102503	0	25031	3406	25032	3240	25033	3056	25034	3056	25035	2871	25036	2871	25037	2687	25038	2687
102504	0	25041	3458	25042	3289	25043	3099	25044	3099	25045	2909	25046	2909	25047	2720	25048	2720
102505	0	25051	3510	25052	3337	25053	3142	25054	3142	25055	2948	25056	2948	25057	2754	25058	2754
102506	0	25061	3562	25062	3385	25063	3186	25064	3186	25065	2987	25066	2987	25067	2788	25068	2788
102507	0	25071	3614	25072	3432	25073	3229	25074	3229	25075	3025	25076	3025	25077	2822	25078	2822
102508	0	25081	3666	25082	3480	25083	3272	25084	3272	25085	3064	25086	3064	25087	2856	25088	2856
102509	0	25091	3718	25092	3528	25093	3315	25094	3315	25095	3101	25096	3101	25097	2889	25098	2889
102510	0	25101	3770	25102	3576	25103	3357	25104	3357	25105	3140	25106	3140	25107	2923	25108	2923
102511	0	25111	3822	25112	3624	25113	3402	25114	3402	25115	3179	25116	3179	25117	2957	25118	2957
102512	0	25121	3874	25122	3671	25123	3445	25124	3445	25125	3217	25126	3217	25127	2991	25128	2991
102513	0	25131	3926	25132	3719	25133	3487	25134	3487	25135	3256	25136	3256	25137	3025	25138	3025
102514	0	25141	4082	25142	3863	25143	3617	25144	3617	25145	3372	25146	3372	25147	3126	25148	3126
102515	0	25151	4212	25152	3983	25153	3725	25154	3725	25155	3468	25156	3468	25157	3211	25158	3211
102516	0	25161	4342	25162	4102	25163	3833	25164	3833	25165	3564	25166	3564	25167	3295	25168	3295
102601	0	26011	3978	26012	3660	26013	3660	26014	3302	26015	3302	26016	3302	26017	2943	26018	2943
102602	0	26021	4004	26022	3684	26023	3684	26024	3323	26025	3323	26026	3323	26027	2963	26028	2963
102603	0	26031	4030	26032	3708	26033	3708	26034	3345	26035	3345	26036	3345	26037	2982	26038	2982
102604	0	26041	4056	26042	3731	26043	3731	26044	3367	26045	3367	26046	3367	26047	3002	26048	3002
102605	0	26051	4082	26052	3756	26053	3756	26054	3388	26055	3388	26056	3388	26057	3021	26058	3021
102606	0	26061	4134	26062	3804	26063	3804	26064	3431	26065	3431	26066	3431	26067	3059	26068	3059
102607	0	26071	4160	26072	3827	26073	3827	26074	3453	26075	3453	26076	3453	26077	3078	26078	3078
102608	0	26081	4186	26082	3851	26083	3851	26084	3475	26085	3475	26086	3475	26087	3098	26088	3098
102609	0	26091	4212	26092	3875	26093	3875	26094	3496	26095	3496	26096	3496	26097	3117	26098	3117
102610	0	26101	4238	26102	3899	26103	3899	26104	3518	26105	3518	26106	3518	26107	3136	26108	3136
102611	0	26111	4264	26112	3923	26113	3923	26114	3539	26115	3539	26116	3539	26117	3155	26118	3155
102612	0	26121	4316	26122	3970	26123	3970	26124	3583	26125	3583	26126	3583	26127	3194	26128	3194
102613	0	26131	4368	26132	4018	26133	4018	26134	3626	26135	3626	26136	3626	26137	3232	26138	3232
102614	0	26141	4420	26142	4066	26143	4066	26144	3669	26145	3669	26146	3669	26147	3271	26148	3271
102615	0	26151	4472	26152	4115	26153	4115	26154	3712	26155	3712	26156	3712	26157	3310	26158	3310
102616	0	26161	4576	26162	4209	26163	4209	26164	3799	26165	3799	26166	3799	26167	3387	26168	3387
102701	0	27011	4316	27012	3970	27013	3970	27014	3583	27015	3583	27016	3583	27017	3194	27018	3194
102702	0	27021	4355	27022	4007	27023	4007	27024	3615	27025	3615	27027	3615	27027	3223	27028	3223
102703	0	27031	4394	27032	4043	27033	4043	27034	3647	27035	3647	27036	3647	27037	3251	27038	3251
102704	0	27041	4433	27042	4078	27043	4078	27044	3679	27045	3679	27046	3679	27047	3280	27048	3280
102705	0	27051	4472	27052	4115	27053	4115	27054	3712	27055	3712	27056	3712	27057	3310	27058	3310
102706	0	27061	4537	27062	4174	27063	4174	27064	3766	27065	3766	27066	3766	27067	3358	27068	3358
102707	0	27071	4511	27072	4150	27073	4150	27074	3744	27075	3744	27076	3744	27077	3338	27078	3338
102708	0	27081	4550	27082	4186	27083	4186	27084	3777	27085	3777	27086	3777	27087	3367	27088	3367
102709	0	27091	4589	27092	4222	27093	4222	27094	3809	27095	3809	27096	3809	27097	3396	27098	3396
102710	0	27101	4628	27102	4258	27103	4258	27104	3842	27105	3842	27106	3842	27107	3424	27108	3424
102711	0	27111	4667	27112	4294	27113	4294	27114	3874	27115	3874	27116	3874	27117	3454	27118	3454
102712	0	27121	4732	27122	4354	27123	4354	27124	3927	27125	3927	27126	3927	27127	3502	27128	3502
102713	0	27131	4797	27132	4414	27133	4414	27134	3982	27135	3982	27136	3982	27137	3550	27138	3550
102714	0	27141	4862	27142	4473	27143	4473	27144	4035	27145	4035	27146	4035	27147	3598	27148	3598
102715	0	27151	4875	27152	4485	27153	4485	27154	4047	27155	4047	27156	4047	27157	3608	27158	3608
102716	0	27161	5005	27162	4605	27163	4605	27164	4155	27165	4155	27166	4155	27167	3704	27168	3704
102801	0	28011	5316	28012	4970	28013	4970	28014	4583	28015	4583	28016	4583	28017	4194	28018	4194
102802	0	28021	5355	28022	5007	28023	5007	28024	4615	28025	4615	28026	4615	28027	4223	28028	4223
102803	0	28031	5394	28032	5043	28033	5043	28034	4647	28035	4647	28036	4647	28037	4251	28038	4251
102804	0	28041	5433	28042	5078	28043	5078	28044	4679	28045	4679	28046	4679	28047	4280	28048	4280
102805	0	28051	5472	28052	5115	28053	5115	28054	4712	28055	4712	28056	4712	28057	4310	28058	4310
102806	0	28061	5537	28062	5174	28063	5174	28064	4766	28065	4766	28066	4766	28067	4358	28068	4358
102807	0	28071	5511	28072	5150	28073	5150	28074	4744	28075	4744	28076	4744	28077	4338	28078	4338
102808	0	28081	5550	28082	5186	28083	5186	28084	4777	28085	4777	28086	4777	28087	4367	28088	4367
102809	0	28091	5589	28092	5222	28093	5222	28094	4809	28095	4809	28096	4809	28097	4396	28098	4396
102810	0	28101	5628	28102	5258	28103	5258	28104	4842	28105	4842	28106	4842	28107	4424	28108	4424
102811	0	28111	5667	28112	5294	28113	5294	28114	4874	28115	4874	28116	4874	28117	4454	28118	4454
102812	0	28121	5732	28122	5354	28123	5354	28124	4928	28125	4928	28126	4928	28128	4502	28128	4502
102813	0	28131	5797	28132	5414	28133	5414	28134	4982	28135	4982	28136	4982	28137	4550	28138	4550
102814	0	28141	5862	28142	5473	28143	5473	28144	5035	28145	5035	28146	5035	28147	4598	28148	4598
102815	0	28151	5875	28152	5485	28153	5485	28154	5047	28155	5047	28156	5047	28157	4608	28158	4608
102816	0	28161	6005	28162	5605	28163	5605	28164	5155	28165	5155	28166	5155	28167	4704	28168	4704
102901	0	29011	6316	29012	5970	29013	5970	29014	5583	29015	5583	29016	5583	29017	5194	29018	5194
102902	0	29021	6355	29022	6007	29023	6007	29024	5615	29025	5615	29026	5615	29027	5223	29028	5223
102903	0	29031	6394	29032	6043	29033	6043	29034	5647	29035	5647	29036	5647	29037	5251	29038	5251
102904	0	29041	6433	29042	6078	29043	6078	29044	5679	29045	5679	29046	5679	29047	5290	29048	5290
102905	0	29051	6472	29052	6115	29053	6115	29054	5712	29055	5712	29056	5712	29057	5310	29058	5310
102906	0	29061	6537	29062	6174	29063	6174	29064	5766	29065	5766	29066	5766	29067	5358	29068	5358
102907	0	29071	6511	29072	6150	29073	6150	29074	5744	29075	5744	29076	5744	29077	5338	29078	5338
102908	0	29081	6550	29082	6186	29083	6186	29084	5777	29085	5777	29086	5777	29087	5367	29088	5367
102909	0	29091	6589	29092	6222	29093	6222	29094	5809	29095	5809	29096	5809	29097	5396	29098	5396
102910	0	29101	6629	29102	6258	29103	6258	29104	5842	29105	5842	29106	5842	29107	5424	29108	5424
102911	0	29111	6667	29112	6294	29113	6294	29114	5874	29115	5874	29116	5874	29117	5454	29118	5454
102912	0	29121	6732	29122	6354	29123	6354	29124	5929	29125	5929	29126	5929	29129	5502	29129	5502
102913	0	29131	6797	29132	6414	29133	6414	29134	5982	29135	5982	29136	5982	29137	5550	29138	5550
102914	0	29141	6862	29142	6473	29143	6473	29144	6035	29145	6035	29146	6035	29147	5598	29148	5598
102915	0	29151	6875	29152	6485	29153	6485	29154	6047	29155	6047	29156	6047	29157	5608	29158	5608
102916	0	29161	7005	29162	6605	29163	6605	29164	6155	29165	6155	29166	6155	29167	5704	29168	5704
103001	0	30011	7316	30012	6970	30013	6970	30014	6583	30015	6583	30016	6583	30017	6194	30018	6194
103002	0	30021	7355	30022	7007	30023	7007	30024	6615	30025	6615	30026	6615	30027	6223	30028	6223
103003	0	30031	7394	30032	7043	30033	7043	30034	6647	30035	6647	30036	6647	30037	6251	30038	6251
103004	0	30041	7433	30042	7078	30043	7078	30044	6679	30045	6679	30046	6679	30047	6300	30048	6300
103005	0	30051	7472	30052	7115	30053	7115	30054	6712	30055	6712	30056	6712	30057	6310	30058	6310
103006	0	30061	7537	30062	7174	30063	7174	30064	6766	30065	6766	30066	6766	30067	6358	30068	6358
103007	0	30071	7511	30072	7150	30073	7150	30074	6744	30075	6744	30076	6744	30077	6338	30078	6338
103008	0	30081	7550	30082	7186	30083	7186	30084	6777	30085	6777	30086	6777	30087	6367	30088	6367
103009	0	30091	7589	30092	7222	30093	7222	30094	6809	30095	6809	30096	6809	30097	6396	30098	6396
103010	0	30101	7630	30102	7258	30103	7258	30104	6842	30105	6842	30106	6842	30107	6424	30108	6424
103011	0	30111	7667	30112	7304	30113	7304	30114	6874	30115	6874	30116	6874	30117	6454	30118	6454
103012	0	30121	7732	30122	7354	30123	7354	30124	6930	30125	6930	30126	6930	30127	6502	30128	6502
103013	0	30131	7797	30132	7414	30133	7414	30134	6982	30135	6982	30136	6982	30137	6550	30138	6550
103014	0	30141	7862	30142	7473	30143	7473	30144	7035	30145	7035	30146	7035	30147	6598	30148	6598
103015	0	30151	7875	30152	7485	30153	7485	30154	7047	30155	7047	30156	7047	30157	6608	30158	6608
103016	0	30161	8005	30162	7605	30163	7605	30164	7155	30165	7155	30166	7155	30167	6704	30168	6704

